country,year,co2_production,gni_per_capita,hdi,life_expectancy
Timor-Leste,2007,0.176767092,7198.97098,0.585,63.7229
Tonga,2007,1.107222585,5311.430437,0.704,70.0478
Trinidad and Tobago,2007,34.57110736,26458.12469,0.773,71.6523
Tunisia,2007,2.298392019,9624.778572,0.706,75.072
TÃ¼rkiye,2007,4.494515581,19875.82025,0.717,74.1927
Tuvalu,2007,1.075432932,4088.936472,0.613,63.9315
Tanzania (United Republic of),2007,0.14035402,1825.824479,0.465,57.52
Uganda,2007,0.091906971,1649.249463,0.476,55.2365
Ukraine,2007,7.254484734,12768.99435,0.757,68.7657
Uruguay,2007,1.785098457,15828.80644,0.771,76.4981
United States,2007,20.39531699,55542.57264,0.906,78.1004
Uzbekistan,2007,4.378403432,4101.007448,0.656,68.2918
Saint Vincent and the Grenadines,2007,2.160931827,11394.27153,0.73,74.7028
Venezuela (Bolivarian Republic of),2007,5.502284421,19485.41,0.749,73.0583
Viet Nam,2007,1.174929531,4329.994612,0.648,73.4361
Vanuatu,2007,0.450754538,2871.305544,0.585,69.5445
Samoa,2007,0.986234248,5983.036429,0.708,72.0997
Yemen,2007,0.97352686,3886.050629,0.498,66.5653
South Africa,2007,9.462593251,13167.32141,0.644,54.9922
Zambia,2007,0.183500576,2300.748795,0.495,52.7389
Zimbabwe,2007,0.802485525,1840.530098,0.454,45.6102
Afghanistan,2008,0.151484676,1753.066993,0.43,59.8515
Angola,2008,1.174720223,6490.787737,0.486,54.6327
Albania,2008,1.422796584,9962.442236,0.736,77.6529
Andorra,2008,6.422575183,52516.10603,0.85,82.6982
United Arab Emirates,2008,21.71803122,69814.63137,0.834,77.4877
Argentina,2008,4.693244738,22558.47112,0.825,75.6411
Armenia,2008,1.917308257,11125.75363,0.742,72.3985
Antigua and Barbuda,2008,4.891272527,21504.71644,0.801,76.4103
Australia,2008,19.20343074,42767.77538,0.919,81.4589
Austria,2008,8.808010327,54019.90627,0.898,80.3639
Azerbaijan,2008,4.018398361,11490.25501,0.716,68.8112
Burundi,2008,0.02570113,825.7337431,0.386,55.7101
Belgium,2008,11.14981893,49018.84914,0.908,79.5769
Benin,2008,0.450619248,2735.152274,0.48,57.8689
Burkina Faso,2008,0.118007655,1628.534648,0.349,55.342
Bangladesh,2008,0.313926486,2862.599524,0.53,67.0506
Bulgaria,2008,7.187463409,17810.91699,0.782,73.3647
Bahrain,2008,26.62857368,44570.19075,0.808,78.0838
Bahamas,2008,5.575810126,38684.88747,0.812,72.6671
Bosnia and Herzegovina,2008,5.316238492,11436.10705,0.718,76.8378
Belarus,2008,6.922702189,15829.20304,0.783,70.9218
Belize,2008,1.421079906,6581.705358,0.693,71.1507
Bolivia (Plurinational State of),2008,1.394205023,6132.917282,0.652,65.4459
Brazil,2008,2.148816446,13778.06542,0.715,72.7153
Barbados,2008,5.759325013,16072.74215,0.789,75.4471
Brunei Darussalam,2008,23.6979503,69405.81476,0.826,74.84
Bhutan,2008,0.597784736,6796.288288,0.6306666666666666,67.4991
Botswana,2008,2.350703864,12863.84465,0.642,57.1206
Central African Republic,2008,0.038583168,1143.959423,0.358,48.0155
Canada,2008,17.37876871,46460.70616,0.91,80.7388
Switzerland,2008,5.865807422,63027.03651,0.926,81.9664
Chile,2008,4.237138306,19316.13231,0.813,78.4841
China,2008,5.538564727,7457.824155,0.672,74.8719
CÃ´te d'Ivoire,2008,0.336205493,2531.950678,0.464,53.6532
Cameroon,2008,0.281831098,3180.47495,0.497,55.6548
Congo (Democratic Republic of the),2008,0.029969611,787.4567239,0.416,55.3386
Congo,2008,0.33154796,3798.545614,0.541,60.4265
Colombia,2008,1.506047625,11003.14824,0.716,74.295
Comoros,2008,0.167247641,2813.153019,0.507,60.4747
Cabo Verde,2008,0.975351571,6177.304139,0.635,72.5077
Costa Rica,2008,1.790203053,16242.12399,0.765,78.4451
Cuba,2008,2.501412525,6910.944542,0.784,77.4294
Cyprus,2008,8.056950913,39755.01226,0.857,78.9812
Czechia,2008,11.7977901,32404.22888,0.863,77.1743
Germany,2008,10.54609473,47413.82063,0.923,79.8261
Djibouti,2008,0.610393969,2496.956924,0.434,59.3653
Dominica,2008,2.327925791,12103.08802,0.717,73.3054
Denmark,2008,9.316537792,52701.39845,0.915,78.7134
Dominican Republic,2008,2.149676335,11557.87602,0.697,71.6577
Algeria,2008,3.139363411,10694.43513,0.705,72.9405
Ecuador,2008,2.034509563,10007.24798,0.729,74.983
Egypt,2008,2.445675408,9845.396806,0.663,69.3186
Eritrea,2008,0.133656395,1185.857064,0.448,62.5731
Spain,2008,7.310097497,38414.47578,0.86,81.2902
Estonia,2008,13.33912406,26732.76546,0.856,74.412
Ethiopia,2008,0.077398594,1088.185603,0.395,57.5916
Finland,2008,11.01929918,48714.47858,0.912,79.695
Fiji,2008,1.039816126,10272.90259,0.709,66.9346
France,2008,6.23688709,43428.98144,0.873,81.049
Micronesia (Federated States of),2008,1.061587939,3997.154642,0.618,71.1373
Gabon,2008,2.741317318,11746.06418,0.655,63.0829
United Kingdom,2008,8.761722586,42389.3105,0.9,79.6652
Georgia,2008,1.281497011,9302.195863,0.748,71.3323
Ghana,2008,0.378775517,3534.016583,0.561,60.49
Guinea,2008,0.205045965,1866.20868,0.408,56.044
Gambia,2008,0.216896498,2173.326311,0.45,60.0817
Guinea-Bissau,2008,0.157000724,1672.09885,0.429,54.6462
Equatorial Guinea,2008,7.108057246,26794.77059,0.582,57.0742
Greece,2008,10.06540668,35400.57145,0.863,80.049
Grenada,2008,2.397397967,13555.53855,0.778,74.6558
Guatemala,2008,0.777728626,7251.743179,0.596,70.3556
Guyana,2008,2.286236119,8508.905182,0.644,66.288
"Hong Kong, China (SAR)",2008,6.217880246,52685.52983,0.899,82.3626
Honduras,2008,1.057216837,4867.221752,0.591,70.4414
Croatia,2008,5.421703078,25822.04525,0.817,76.2096
Haiti,2008,0.182510278,2995.821243,0.503,61.3322
Hungary,2008,5.729469778,24289.06445,0.823,73.9576
Indonesia,2008,1.555585298,7389.49286,0.646,68.2261
India,2008,1.21833217,3698.175689,0.56,66.149
Ireland,2008,10.7264658,45256.81995,0.899,79.7625
Iran (Islamic Republic of),2008,7.413194987,13260.29381,0.735,72.6244
Iraq,2008,3.234137303,8417.922987,0.623,64.9421
Iceland,2008,12.26098258,40795.06391,0.902,81.3883
Israel,2008,9.682636085,30788.48212,0.885,81.0552
Italy,2008,8.127726725,43633.27169,0.878,81.6466
Jamaica,2008,3.87493907,9707.006967,0.7,71.6122
Jordan,2008,3.159928242,11853.65768,0.734,73.591
Japan,2008,9.587106589,39575.23333,0.895,82.6382
Kazakhstan,2008,14.41610937,16779.20776,0.758,66.7018
Kenya,2008,0.249070284,3489.588814,0.539,59.6141
Kyrgyzstan,2008,1.436161781,3978.47981,0.66,67.2492
Cambodia,2008,0.279562547,2542.49133,0.528,66.4698
Kiribati,2008,0.667793967,2849.907607,0.588,64.8335
Saint Kitts and Nevis,2008,4.486458441,25740.42117,0.757,71.3738
Korea (Republic of),2008,10.85803645,32281.54194,0.875,80.0441
Kuwait,2008,30.98532422,80696.45086,0.807,77.1455
Lao People's Democratic Republic,2008,0.352477913,4114.629169,0.532,62.6029
Lebanon,2008,3.655560711,17274.97518,0.76,77.5844
Liberia,2008,0.148137677,1288.458451,0.453,58.7717
Libya,2008,8.845177254,19191.74264,0.741,72.2687
Saint Lucia,2008,2.499955885,13611.25403,0.723,72.6977
Liechtenstein,2008,6.187307942,128464.7415,0.917,82.8849
Sri Lanka,2008,0.599845356,8104.579428,0.721,71.7288
Lesotho,2008,1.069432332,3074.951173,0.457,43.5657
Lithuania,2008,4.731758104,25922.42946,0.84,72.417
Luxembourg,2008,23.03993572,87146.29368,0.9,80.4718
Latvia,2008,3.775689588,24042.56028,0.827,72.0358
Morocco,2008,1.628861587,5941.807867,0.588,70.0481
Monaco,2008,4.567279106874533,9488.932003999998,0.6685235231455086,83.1918
Moldova (Republic of),2008,1.261983359,9227.222339,0.723,69.3936
Madagascar,2008,0.089015698,1689.493909,0.49,62.1418
Maldives,2008,2.453676205,15128.71265,0.677,76.5428
Mexico,2008,4.448662134,18132.72339,0.745,74.1524
Marshall Islands,2008,2.282906683,4001.182216,0.636,63.2355
North Macedonia,2008,4.496464735,13054.44457,0.73,74.5326
Mali,2008,0.138632467,1952.537578,0.39,55.2907
Malta,2008,6.70857235,31482.02982,0.841,80.0945
Myanmar,2008,0.194720002,2298.024551,0.465,56.5056
Montenegro,2008,4.192847486,17623.23572,0.8,75.305
Mongolia,2008,4.565792443,7294.139198,0.691,66.3821
Mozambique,2008,0.097856064,908.1448851,0.387,53.1639
Mauritania,2008,0.538007268,4802.253968,0.499,62.399
Mauritius,2008,3.039389572,16164.99315,0.741,73.3384
Malawi,2008,0.079211008,1229.60102,0.433,54.6036
Malaysia,2008,7.416109396,19463.7077,0.756,74.2502
Namibia,2008,1.631697069,8571.893578,0.576,54.6529
Niger,2008,0.052585066,1065.755736,0.32,56.508
Nigeria,2008,0.630681026,4226.714342,0.484,50.2251
Nicaragua,2008,0.77027832,4595.485975,0.605,70.5863
Netherlands,2008,10.55413462,52805.10381,0.912,80.3766
Norway,2008,9.397782738,70347.80315,0.94,80.678
Nepal,2008,0.125692927,2521.875782,0.518,66.4207
Nauru,2008,4.445253261,6998.3053,0.6685235231455086,58.833
New Zealand,2008,8.815318753,32840.84466,0.915,80.2908
Oman,2008,15.30740326,37494.26661,0.772,74.6115
Pakistan,2008,0.905081373,3820.418166,0.498,64.036
Panama,2008,2.085942681,19490.87979,0.767,76.2247
Peru,2008,1.428816157,8722.217969,0.708,73.3772
Philippines,2008,0.850372156,6149.84805,0.668,70.5638
Palau,2008,10.96984602,17752.22216,0.772,66.207
Papua New Guinea,2008,0.686978486,2867.675037,0.484,62.5708
Poland,2008,8.615268234,22011.45139,0.831,75.5842
Korea (Democratic People's Rep. of),2008,2.893010662,9488.932003999998,0.6685235231455086,68.9578
Portugal,2008,5.674470809,30147.68603,0.822,79.5613
Paraguay,2008,0.703468471,9225.986476,0.679,71.3838
"Palestine, State of",2008,0.532012128,5397.43905,0.677,72.4131
Qatar,2008,44.72622358,89618.73955,0.84,77.4272
Romania,2008,4.732721359,21553.0856,0.806,73.6078
Russian Federation,2008,11.42713594,24119.89487,0.791,68.4943
Rwanda,2008,0.055416884,1383.597203,0.467,61.1342
Saudi Arabia,2008,16.69991368,46324.43719,0.802,75.2744
Sudan,2008,0.412394278,4631.672141,0.478,61.2055
Senegal,2008,0.39487031,2776.554724,0.451,63.2421
Singapore,2008,12.05501733,71106.89587,0.892,81.1698
Solomon Islands,2008,0.611451049,2124.015708,0.531,68.4039
Sierra Leone,2008,0.082436049,1458.474648,0.409,51.5259
El Salvador,2008,1.044511824,7238.858093,0.653,71.4236
San Marino,2008,4.567279106874533,87854.18234,0.855,82.2058
Somalia,2008,0.052723531,1050.8997,0.6685235231455086,51.1198
Serbia,2008,5.714968141,14278.69302,0.765,73.9388
South Sudan,2008,0.141823126,2042.417616,0.40408333333333335,53.5375
Sao Tome and Principe,2008,0.492473118,3237.934892,0.546,65.0786
Suriname,2008,3.742243141,15808.1554,0.709,68.8162
Slovakia,2008,7.662559213,26434.84582,0.831,74.8642
Slovenia,2008,9.020974251,35136.15927,0.888,79.1346
Sweden,2008,5.509359246,49840.872,0.905,81.1371
Eswatini (Kingdom of),2008,0.973670049,7188.302522,0.479,44.1749
Seychelles,2008,4.577496711,19303.36403,0.771,72.3969
Syrian Arab Republic,2008,3.236381002,6922.581491,0.653,73.5508
Chad,2008,0.082888425,1302.558192,0.341,49.0239
Togo,2008,0.250319721,1525.81517,0.464,56.6948
Thailand,2008,3.410042755,13123.79994,0.727,75.4916
Tajikistan,2008,0.401668255,3175.501132,0.639,67.6884
Turkmenistan,2008,11.48087015,10668.24071,0.693,67.407
Timor-Leste,2008,0.190936215,10461.42314,0.611,64.329
Tonga,2008,1.169579895,5527.20572,0.709,70.164
Trinidad and Tobago,2008,33.54706138,26585.5194,0.777,71.4697
Tunisia,2008,2.336488218,9902.639208,0.711,75.1846
TÃ¼rkiye,2008,4.392606249,19759.90911,0.721,74.4501
Tuvalu,2008,1.065735893,4377.878049,0.618,63.9483
Tanzania (United Republic of),2008,0.141322404,1879.383305,0.473,58.0861
Uganda,2008,0.091338858,1739.344576,0.484,55.823
Ukraine,2008,7.052465135,13015.59578,0.761,69.1168
Uruguay,2008,2.455406394,16795.81997,0.774,76.623
United States,2008,19.48715119,54095.39699,0.906,78.1958
Uzbekistan,2008,4.453573684,4240.700719,0.659,68.7646
Saint Vincent and the Grenadines,2008,2.028175251,11579.83607,0.734,75.0526
Venezuela (Bolivarian Republic of),2008,6.104039133,20205.672,0.756,72.436
Viet Nam,2008,1.314035427,4521.79679,0.653,73.411
Vanuatu,2008,0.42395329,3099.601738,0.591,69.6019
Samoa,2008,0.87971931,5946.567662,0.709,72.1546
Yemen,2008,1.006082273,3889.668856,0.501,66.9629
South Africa,2008,9.936672489,13430.35398,0.653,56.0222
Zambia,2008,0.198699773,2499.089747,0.506,53.9449
Zimbabwe,2008,0.623609148,1563.611915,0.454,46.7232
Afghanistan,2009,0.237367297,1884.200863,0.44,60.3636
Angola,2009,1.224334013,6999.175405,0.5,55.7516
Albania,2009,1.430821164,10153.09601,0.741,77.781
Andorra,2009,6.116524395,49377.46694,0.848,82.752
United Arab Emirates,2009,20.90336288,59017.26106,0.833,78.003
Argentina,2009,4.420377371,20884.44997,0.827,75.9359
Armenia,2009,1.510789822,9428.797679,0.741,72.8125
Antigua and Barbuda,2009,5.110783206,18698.75383,0.795,76.6694
Australia,2009,18.45083211,42644.38741,0.921,81.7661
Austria,2009,8.036965061,51759.08206,0.898,80.207
Azerbaijan,2009,3.56958931,12823.27086,0.722,69.3556
Burundi,2009,0.020069857,823.7437753,0.395,56.3882
Belgium,2009,9.918268425,48339.3418,0.91,79.847
Benin,2009,0.472290431,2715.078222,0.486,57.9557
Burkina Faso,2009,0.120797052,1613.597246,0.36,55.9595
Bangladesh,2009,0.336804306,2979.60677,0.541,67.4032
Bulgaria,2009,6.130276351,17596.3557,0.785,73.7049
Bahrain,2009,23.70995615,40302.74097,0.806,78.4613
Bahamas,2009,5.575451082,36134.3892,0.81,72.5794
Bosnia and Herzegovina,2009,5.497173668,11165.23084,0.721,76.9764
Belarus,2009,6.471283406,15795.33242,0.785,71.0939
Belize,2009,1.641861722,6801.750993,0.701,71.8186
Bolivia (Plurinational State of),2009,1.439526075,6198.642658,0.658,65.8803
Brazil,2009,2.010325546,13653.35701,0.717,72.9484
Barbados,2009,5.681527122,15335.66542,0.791,75.678
Brunei Darussalam,2009,20.17603267,67384.0493,0.828,74.8457
Bhutan,2009,0.544209764,7085.237559,0.6306666666666666,67.897
Botswana,2009,1.973587892,12064.50597,0.647,58.2791
Central African Republic,2009,0.037167805,1168.897638,0.364,48.6476
Canada,2009,16.1977388,43109.91336,0.909,81.0737
Switzerland,2009,5.643644757,66727.65547,0.936,81.985
Chile,2009,3.902627864,18935.55085,0.811,78.7409
China,2009,5.79393916,8056.029016,0.682,75.3434
CÃ´te d'Ivoire,2009,0.274902019,2598.383885,0.469,54.3938
Cameroon,2009,0.333199949,3207.31946,0.506,56.1019
Congo (Democratic Republic of the),2009,0.02712632,803.1350885,0.421,55.8363
Congo,2009,0.415907691,4439.713963,0.554,61.0883
Colombia,2009,1.621376814,11049.10671,0.722,74.7418
Comoros,2009,0.201365908,2835.601604,0.513,60.8314
Cabo Verde,2009,1.069079522,6028.950962,0.639,73.0875
Costa Rica,2009,1.713834461,15661.61363,0.769,78.6721
Cuba,2009,2.529352101,6952.556565,0.784,77.5483
Cyprus,2009,7.712167477,38446.04876,0.862,79.4006
Czechia,2009,10.98751878,30787.99206,0.865,77.2598
Germany,2009,9.768789629,46040.43366,0.923,79.9248
Djibouti,2009,0.553258366,2803.308019,0.445,59.6727
Dominica,2009,2.275479527,12108.08812,0.713,72.1702
Denmark,2009,8.833256007,49626.18855,0.909,78.9565
Dominican Republic,2009,2.06549475,11518.0918,0.701,71.871
Algeria,2009,3.401403882,10666.52497,0.714,73.6196
Ecuador,2009,2.199963938,9944.187625,0.731,75.1841
Egypt,2009,2.504100645,10039.03033,0.668,69.48
Eritrea,2009,0.159398318,1305.673707,0.457,63.3284
Spain,2009,6.383905998,37392.93155,0.861,81.6408
Estonia,2009,10.84388928,23779.67758,0.856,75.1919
Ethiopia,2009,0.075713994,1149.158272,0.402,58.8043
Finland,2009,10.47056472,45128.28495,0.907,79.831
Fiji,2009,0.911921578,10244.2737,0.711,67.0888
France,2009,5.894053522,42321.56699,0.872,81.1777
Micronesia (Federated States of),2009,1.423258072,4063.529719,0.62,71.1122
Gabon,2009,2.697893084,12315.62191,0.66,63.3032
United Kingdom,2009,7.860986465,40680.05753,0.906,80.1668
Georgia,2009,1.489406223,9036.256313,0.753,71.9498
Ghana,2009,0.310190667,3614.713207,0.566,60.946
Guinea,2009,0.211802556,1784.393267,0.41,56.3481
Gambia,2009,0.21896489,2244.085241,0.455,60.4267
Guinea-Bissau,2009,0.15802728,1692.404521,0.436,55.5415
Equatorial Guinea,2009,5.998342944,26908.40292,0.586,57.4312
Greece,2009,9.522055845,34125.0631,0.866,80.2994
Grenada,2009,2.389851497,12214.12381,0.777,75.0363
Guatemala,2009,0.799230917,7124.626047,0.6,70.6414
Guyana,2009,2.55296783,8799.797611,0.649,66.5625
"Hong Kong, China (SAR)",2009,6.004555903,49679.91377,0.9,82.5886
Honduras,2009,0.974030077,4688.06038,0.594,70.9113
Croatia,2009,5.023536924,23844.58839,0.816,76.3923
Haiti,2009,0.1927221,3125.148813,0.508,61.7409
Hungary,2009,5.168032055,23379.07569,0.825,74.1794
Indonesia,2009,1.68450403,7633.704258,0.657,68.4936
India,2009,1.324449273,3933.116277,0.565,66.5132
Ireland,2009,9.384711706,41347.50221,0.895,80.0461
Iran (Islamic Republic of),2009,7.665768248,13199.8971,0.738,72.6979
Iraq,2009,3.553940712,8481.946329,0.633,66.4457
Iceland,2009,11.79420493,37970.82214,0.9,81.5565
Israel,2009,8.881863424,31003.44106,0.889,81.5756
Italy,2009,7.186099462,42078.36692,0.878,81.7633
Jamaica,2009,2.83771908,9107.809893,0.7,72.1238
Jordan,2009,3.095298886,11813.53471,0.731,73.8014
Japan,2009,9.048354322,37855.03733,0.896,82.9742
Kazakhstan,2009,13.9070001,17769.16532,0.761,67.2789
Kenya,2009,0.292566644,3058.14906,0.539,60.3649
Kyrgyzstan,2009,1.262786543,4053.88964,0.663,67.7835
Cambodia,2009,0.323345256,2498.362445,0.534,67.4439
Kiribati,2009,0.544535817,2635.59129,0.585,64.8924
Saint Kitts and Nevis,2009,4.598860059,24470.42016,0.758,71.3927
Korea (Republic of),2009,10.9272086,32312.88003,0.877,80.5759
Kuwait,2009,30.82368413,70105.48692,0.81,77.4416
Lao People's Democratic Republic,2009,0.433836975,4434.991046,0.543,63.2726
Lebanon,2009,4.354350049,18470.48039,0.767,77.8892
Liberia,2009,0.126354074,1303.892719,0.456,59.1942
Libya,2009,8.660179094,18083.09796,0.738,72.3555
Saint Lucia,2009,2.467875578,13541.96931,0.725,72.7222
Liechtenstein,2009,5.747193999,109025.1935,0.911,81.6802
Sri Lanka,2009,0.643257627,8424.438251,0.713,69.1873
Lesotho,2009,1.113846274,2916.204121,0.457,44.034
Lithuania,2009,4.117842997,23068.45458,0.839,73.1775
Luxembourg,2009,21.42542097,67785.36384,0.905,80.6129
Latvia,2009,3.476385745,22701.32514,0.826,72.754
Morocco,2009,1.592895531,6044.968224,0.594,70.4578
Monaco,2009,4.567279106874533,9488.932003999998,0.6685235231455086,84.2081
Moldova (Republic of),2009,1.107865786,8382.030556,0.723,69.5732
Madagascar,2009,0.082959322,1571.309425,0.493,62.7343
Maldives,2009,2.498655906,13877.43754,0.68,77.0689
Mexico,2009,4.231608143,16875.67194,0.745,74.119
Marshall Islands,2009,2.344888889,4129.404839,0.636,63.2295
North Macedonia,2009,4.152700843,13046.265,0.733,74.7186
Mali,2009,0.129411185,1947.600342,0.397,55.8745
Malta,2009,6.153778866,29769.12819,0.847,80.676
Myanmar,2009,0.202103997,2518.247738,0.501,63.1547
Montenegro,2009,2.699782804,16362.48821,0.8,75.2687
Mongolia,2009,4.889677447,7001.641084,0.695,66.7658
Mozambique,2009,0.106531159,968.4701108,0.395,53.7876
Mauritania,2009,0.577649202,4740.631945,0.508,62.8005
Mauritius,2009,2.98072896,16482.91291,0.749,73.6335
Malawi,2009,0.077363251,1294.266832,0.445,55.4476
Malaysia,2009,7.236798649,19041.72032,0.762,74.2266
Namibia,2009,1.468397593,8420.316523,0.581,55.4959
Niger,2009,0.060688123,1046.519372,0.327,57.3961
Nigeria,2009,0.485243042,4428.627407,0.484,50.7124
Nicaragua,2009,0.773662847,4359.468616,0.606,71.4328
Netherlands,2009,10.19696839,51580.00959,0.913,80.66
Norway,2009,8.964027871,63550.16598,0.936,80.8669
Nepal,2009,0.153603311,2620.303562,0.53,66.7609
Nauru,2009,4.055136332,5626.479205,0.6685235231455086,59.1233
New Zealand,2009,8.068420297,33741.26907,0.919,80.5938
Oman,2009,14.1346561,37782.20432,0.783,74.6814
Pakistan,2009,0.884319963,3829.371862,0.502,64.14
Panama,2009,2.363842351,19485.59856,0.769,76.3429
Peru,2009,1.782315663,8806.392101,0.711,73.4661
Philippines,2009,0.827706508,6268.008357,0.667,70.6334
Palau,2009,10.82089144,16818.91756,0.771,65.9182
Papua New Guinea,2009,0.712310645,2932.028941,0.49,62.7882
Poland,2009,8.261394294,22400.26843,0.835,75.7811
Korea (Democratic People's Rep. of),2009,2.19280548,9488.932003999998,0.6685235231455086,69.7317
Portugal,2009,5.396387948,29783.32249,0.825,79.7706
Paraguay,2009,0.735159082,9041.02233,0.677,71.6345
"Palestine, State of",2009,0.527709486,5583.260203,0.682,72.6076
